월,일,운량,일누적 자외선 A(MJ/m2),일최대 홍반자외선 B(W/m2 ),누적자외선위험,최대자외선위험,자외선위험,자외선위험
1,8,5.9,0.29,,0,0,0,Normal
1,9,3.3,0.45,,0,0,0,Normal
1,10,1.3,0.4,,0,0,0,Normal
1,11,7.5,0.27,,0,0,0,Normal
1,12,1.9,0.5,,0,0,0,Normal
1,13,1,0.48,,0,0,0,Normal
1,14,7.9,0.33,,0,0,0,Normal
1,15,5.9,0.34,,0,0,0,Normal
1,16,6.4,0.42,,0,0,0,Normal
1,17,1.1,0.52,,0,0,0,Normal
1,18,7.3,0.29,,0,0,0,Normal
1,19,4.9,0.41,,0,0,0,Normal
1,20,3.5,0.5,,0,0,0,Normal
1,21,5.1,0.47,,0,0,0,Normal
1,22,4,0.48,,0,0,0,Normal
1,23,8.5,0.19,,0,0,0,Normal
1,24,7.6,0.43,,0,0,0,Normal
1,25,4.6,0.4,,0,0,0,Normal
1,26,2.4,0.49,,0,0,0,Normal
1,27,4.3,0.47,,0,0,0,Normal
1,28,3.8,0.5,,0,0,0,Normal
1,29,4,0.59,,0,0,0,Normal
1,30,4.6,0.52,,0,0,0,Normal
1,31,0.6,0.58,,0,0,0,Normal
2,1,1.6,0.52,,0,0,0,Normal
2,2,2.8,0.46,,0,0,0,Normal
2,3,6.9,0.33,,0,0,0,Normal
2,4,8.1,0.27,,0,0,0,Normal
2,5,4.4,0.52,,0,0,0,Normal
2,6,6.6,0.16,0.018,0,0,0,Normal
2,7,7.4,0.46,,0,0,0,Normal
2,8,4.6,0.45,0.048,0,0,0,Normal
2,9,1.8,0.58,,0,0,0,Normal
2,10,4.9,0.39,,0,0,0,Normal
2,11,0.8,0.69,,0,0,0,Normal
2,12,1.8,0.66,,0,0,0,Normal
2,13,3.8,0.63,,0,0,0,Normal
2,14,5.8,0.38,,0,0,0,Normal
2,15,0.5,0.64,,0,0,0,Normal
2,16,6.4,0.49,,0,0,0,Normal
2,17,6.3,0.48,,0,0,0,Normal
2,18,0,0.65,0.08,0,0,0,Normal
2,19,5.5,0.66,,0,0,0,Normal
2,20,2.6,0.64,,0,0,0,Normal
2,21,0.1,0.7,0.081,0,0,0,Normal
2,22,1.6,0.56,,0,0,0,Normal
2,23,1.5,0.69,,0,0,0,Normal
2,24,3,0.72,0.093,0,0,0,Normal
2,25,3.4,0.59,,0,0,0,Normal
2,26,4.9,0.67,0.092,0,0,0,Normal
2,27,10,0.08,0.018,0,0,0,Normal
2,28,10,0.27,0.064,0,0,0,Normal
3,1,6.5,0.56,,0,0,0,Normal
3,2,0.6,0.78,,0,0,0,Normal
3,3,0.6,0.83,,0,0,0,Normal
3,4,0,0.8,,0,0,0,Normal
3,5,4.1,0.65,,0,0,0,Normal
3,6,7,0.71,,0,0,0,Normal
3,7,0.5,0.9,,0,0,0,Normal
3,8,1,0.6,0.088,0,0,0,Normal
3,9,1.4,0.87,0.086,0,0,0,Normal
3,10,0.9,0.81,0.085,0,0,0,Normal
3,11,1.3,0.85,0.099,0,0,0,Normal
3,12,2.5,0.81,0.105,0,0,0,Normal
3,13,5.9,0.56,0.092,0,0,0,Normal
3,14,9.3,0.25,0.036,0,0,0,Normal
3,15,3.9,0.82,,0,0,0,Normal
3,16,2.8,0.89,,0,0,0,Normal
3,17,0,0.98,0.121,0,0,0,Normal
3,18,4,0.82,0.141,0,0,0,Normal
3,19,7.6,0.75,0.122,0,0,0,Normal
3,20,8.5,0.61,0.123,0,0,0,Normal
3,21,8.1,0.61,0.122,0,0,0,Normal
3,22,2.9,0.96,,0,0,0,Normal
3,23,0.4,0.92,0.124,0,0,0,Normal
3,24,6,0.5,,0,0,0,Normal
3,25,0.3,1.04,0.123,1,0,1,Danger
3,26,0.3,,0.108,0,0,0,Normal
3,27,5.6,0.78,0.1,0,0,0,Normal
3,28,5.3,0.68,,0,0,0,Normal
3,29,3.6,0.9,0.111,0,0,0,Normal
3,30,1.3,0.93,0.117,0,0,0,Normal
3,31,3.8,0.76,0.105,0,0,0,Normal
4,1,1.1,0.86,0.152,0,0,0,Normal
4,2,8.6,0.33,0.058,0,0,0,Normal
4,3,3.1,0.83,0.118,0,0,0,Normal
4,4,0,1.02,0.13,1,0,1,Danger
4,5,0,1.14,0.16,1,0,1,Danger
4,6,6.8,0.85,0.161,0,0,0,Normal
4,7,10,0.18,0.042,0,0,0,Normal
4,8,3.4,1.12,0.177,1,1,1,Danger
4,9,5,0.6,,0,0,0,Normal
4,10,8.3,0.55,0.073,0,0,0,Normal
4,11,1.3,1.03,0.135,1,0,1,Danger
4,12,0.3,1.2,0.152,1,0,1,Danger
4,13,0,0.88,0.137,0,0,0,Normal
4,14,4.8,1.01,0.143,1,0,1,Danger
4,15,7.9,0.47,0.068,0,0,0,Normal
4,16,0,1.25,0.169,1,1,1,Danger
4,17,4.3,,0.162,0,0,0,Normal
4,18,8.6,0.69,0.118,0,0,0,Normal
4,19,3.6,0.98,0.132,0,0,0,Normal
4,20,0.8,1.17,0.158,1,0,1,Danger
4,21,8.4,0.84,0.191,0,1,1,Danger
4,22,9.3,0.33,0.101,0,0,0,Normal
4,23,1.8,1.17,0.144,1,0,1,Danger
4,24,3.5,1.2,0.137,1,0,1,Danger
4,25,6.5,0.98,0.152,0,0,0,Normal
4,26,10,0.5,0.112,0,0,0,Normal
4,27,5.6,1.13,0.147,1,0,1,Danger
4,28,1.8,1.35,0.173,1,1,1,Danger
4,29,8.9,0.75,0.153,0,0,0,Normal
4,30,10,0.16,0.071,0,0,0,Normal
5,1,3.4,0.99,0.137,0,0,0,Normal
5,2,3.9,1.14,0.182,1,1,1,Danger
5,3,1.6,1.06,0.135,1,0,1,Danger
5,4,3.3,1.15,0.181,1,1,1,Danger
5,5,0.6,1.25,0.172,1,1,1,Danger
5,6,8.5,0.38,0.095,0,0,0,Normal
5,7,8.5,0.55,0.134,0,0,0,Normal
5,8,8.8,0.94,0.173,0,1,1,Danger
5,9,10,0.43,0.124,0,0,0,Normal
5,10,10,0.25,0.058,0,0,0,Normal
5,11,8,0.45,0.174,0,1,1,Danger
5,12,5.5,1,0.259,0,1,1,Danger
5,13,0,1.23,0.204,1,1,1,Danger
5,14,0,1.34,0.194,1,1,1,Danger
5,15,2.9,1.13,0.144,1,0,1,Danger
5,16,3.1,1.26,0.182,1,1,1,Danger
5,17,1.8,1.1,0.171,1,1,1,Danger
5,18,5.6,1.01,0.128,1,0,1,Danger
5,19,5.9,1.12,0.164,1,0,1,Danger
5,20,9.8,0.23,0.046,0,0,0,Normal
5,21,10,0.2,0.03,0,0,0,Normal
5,22,9.5,0.99,0.216,0,1,1,Danger
5,23,5.3,0.86,0.202,0,1,1,Danger
5,24,4.5,1.18,0.209,1,1,1,Danger
5,25,8.8,0.86,0.207,0,1,1,Danger
5,26,8.3,0.51,0.168,0,0,0,Normal
5,27,5.3,1.31,0.222,1,1,1,Danger
5,28,5.4,1.21,0.209,1,1,1,Danger
5,29,1.5,,0.198,0,1,1,Danger
5,30,6.8,1.09,0.208,1,1,1,Danger
5,31,10,0.59,0.109,0,0,0,Normal
6,1,8.8,0.6,0.109,0,0,0,Normal
6,2,6.9,0.81,0.157,0,0,0,Normal
6,3,6.3,1.14,0.203,1,1,1,Danger
6,4,10,0.43,0.065,0,0,0,Normal
6,5,4,1.15,0.205,1,1,1,Danger
6,6,6.3,1.18,0.225,1,1,1,Danger
6,7,4,1.16,0.184,1,1,1,Danger
6,8,3.1,1.13,0.18,1,1,1,Danger
6,9,9.3,0.57,0.113,0,0,0,Normal
6,10,9.5,0.39,0.062,0,0,0,Normal
6,11,5.5,1.43,0.206,1,1,1,Danger
6,12,5.1,1.18,0.202,1,1,1,Danger
6,13,6.3,1.13,0.194,1,1,1,Danger
6,14,6.9,1.03,0.181,1,1,1,Danger
6,15,3.6,1.3,0.192,1,1,1,Danger
6,16,0,1.48,0.205,1,1,1,Danger
6,17,7.4,1.16,0.201,1,1,1,Danger
6,18,6.3,1.11,0.186,1,1,1,Danger
6,19,1,1.4,0.202,1,1,1,Danger
6,21,3.5,,0.228,0,1,1,Danger
6,22,9.8,0.82,0.27,0,1,1,Danger
6,23,10,0.19,0.039,0,0,0,Normal
6,24,10,0.24,0.05,0,0,0,Normal
6,25,10,0.36,0.157,0,0,0,Normal
6,26,10,0.37,0.136,0,0,0,Normal
6,27,10,0.85,0.28,0,1,1,Danger
6,28,8.3,1.34,0.226,1,1,1,Danger
6,29,10,0.32,0.081,0,0,0,Normal
6,30,9.5,0.92,0.225,0,1,1,Danger
7,1,7.9,1.08,0.226,1,1,1,Danger
7,2,9,1.05,0.256,1,1,1,Danger
7,3,10,0.19,0.073,0,0,0,Normal
7,4,4,1.38,0.246,1,1,1,Danger
7,5,2.8,1.41,0.239,1,1,1,Danger
7,6,7.5,0.93,0.238,0,1,1,Danger
7,7,10,0.27,0.087,0,0,0,Normal
7,8,10,0.37,0.078,0,0,0,Normal
7,9,10,0.54,0.205,0,1,1,Danger
7,10,10,0.34,0.139,0,0,0,Normal
7,11,10,,0.03,0,0,0,Normal
7,12,10,0.22,0.059,0,0,0,Normal
7,13,10,0.36,0.138,0,0,0,Normal
7,14,10,0.61,0.147,0,0,0,Normal
7,15,10,0.38,0.106,0,0,0,Normal
7,16,9.3,1.01,0.243,1,1,1,Danger
7,17,9,0.99,0.298,0,1,1,Danger
7,18,4.9,1.51,,1,0,1,Danger
7,19,0.8,1.53,0.274,1,1,1,Danger
7,20,1.5,1.34,0.278,1,1,1,Danger
7,21,6.8,1.13,0.279,1,1,1,Danger
7,22,9.8,0.48,0.166,0,0,0,Normal
7,23,9,0.63,0.138,0,0,0,Normal
7,24,9.9,0.59,0.161,0,0,0,Normal
7,25,8.5,1.14,0.189,1,1,1,Danger
7,26,10,0.8,0.158,0,0,0,Normal
7,27,9.5,0.7,0.208,0,1,1,Danger
7,28,9.8,0.69,0.177,0,1,1,Danger
7,29,9.3,,0.219,0,1,1,Danger
7,30,9,0.98,0.187,0,1,1,Danger
7,31,9.5,0.4,0.113,0,0,0,Normal
8,1,9.3,0.71,0.171,0,1,1,Danger
8,2,7.3,1.16,,1,0,1,Danger
8,3,7.5,0.9,0.227,0,1,1,Danger
8,4,7.4,0.67,,0,0,0,Normal
8,5,2.5,1.36,0.268,1,1,1,Danger
8,6,7.1,1.25,0.316,1,1,1,Danger
8,7,8.9,0.62,0.205,0,1,1,Danger
8,8,10,0.21,0.047,0,0,0,Normal
8,9,8.5,0.62,0.208,0,1,1,Danger
8,10,10,0.31,0.112,0,0,0,Normal
8,11,10,0.62,0.195,0,1,1,Danger
8,12,10,0.53,,0,0,0,Normal
8,13,9.3,0.57,0.191,0,1,1,Danger
8,14,9.6,0.75,0.211,0,1,1,Danger
8,15,9.5,0.62,0.189,0,1,1,Danger
8,16,9.6,0.6,0.194,0,1,1,Danger
8,17,10,0.09,0.019,0,0,0,Normal
8,18,7.6,1.06,0.264,1,1,1,Danger
8,19,9.5,0.5,0.136,0,0,0,Normal
8,20,8.4,0.53,0.112,0,0,0,Normal
8,21,4.6,1.13,0.245,1,1,1,Danger
8,22,5.8,0.77,,0,0,0,Normal
8,23,4.6,1.03,0.233,1,1,1,Danger
8,24,8.5,0.79,0.2,0,1,1,Danger
8,25,7.4,0.98,0.205,0,1,1,Danger
8,26,7.6,0.85,0.183,0,1,1,Danger
8,27,6.6,1.12,0.281,1,1,1,Danger
8,28,6.5,0.99,0.251,0,1,1,Danger
8,29,7.6,1.09,0.255,1,1,1,Danger
8,30,8.6,0.69,0.141,0,0,0,Normal
8,31,2.6,1.12,0.207,1,1,1,Danger
9,1,0.4,1.12,0.197,1,1,1,Danger
9,2,0.4,1.07,0.195,1,1,1,Danger
9,3,0.9,1.23,0.221,1,1,1,Danger
9,4,3.3,0.89,0.22,0,1,1,Danger
9,5,0.5,0.93,0.224,0,1,1,Danger
9,6,0,0.88,,0,0,0,Normal
9,7,4.5,0.88,0.202,0,1,1,Danger
9,8,9.1,0.47,0.118,0,0,0,Normal
9,9,9.8,0.32,0.09,0,0,0,Normal
9,10,9.5,0.59,0.177,0,1,1,Danger
9,11,9.9,0.44,0.132,0,0,0,Normal
9,12,8.1,0.99,0.255,0,1,1,Danger
9,13,7.1,0.9,,0,0,0,Normal
9,14,5,1,0.228,0,1,1,Danger
9,15,2.5,1.16,0.228,1,1,1,Danger
9,16,4.9,1.06,0.23,1,1,1,Danger
9,17,4.6,0.89,0.173,0,1,1,Danger
9,18,7.6,0.65,0.152,0,0,0,Normal
9,19,8.4,0.35,0.086,0,0,0,Normal
9,20,4.6,0.92,0.206,0,1,1,Danger
9,21,1.6,0.79,0.194,0,1,1,Danger
9,22,0,1.04,0.181,1,1,1,Danger
9,23,0.4,1.02,0.174,1,1,1,Danger
9,24,0,1.01,0.167,1,0,1,Danger
9,25,1.5,0.93,0.164,0,0,0,Normal
9,26,1,0.96,0.162,0,0,0,Normal
9,27,0,1,0.17,0,1,1,Danger
9,28,8.5,0.49,0.103,0,0,0,Normal
9,29,9.6,0.16,0.03,0,0,0,Normal
9,30,1.9,0.98,0.182,0,1,1,Danger
10,1,4,0.85,0.166,0,0,0,Normal
10,2,5.1,0.72,0.173,0,1,1,Danger
10,3,0.5,0.9,0.164,0,0,0,Normal
10,4,3.1,0.89,0.159,0,0,0,Normal
10,5,5.5,0.77,0.156,0,0,0,Normal
10,6,2.6,0.7,0.123,0,0,0,Normal
10,7,0.5,0.82,0.133,0,0,0,Normal
10,8,0.3,0.72,0.117,0,0,0,Normal
10,9,5.1,0.56,0.107,0,0,0,Normal
10,10,4.6,0.69,0.127,0,0,0,Normal
10,11,1.5,0.86,0.149,0,0,0,Normal
10,12,7,0.48,0.108,0,0,0,Normal
10,13,2.5,0.76,0.134,0,0,0,Normal
10,14,9,0.18,0.032,0,0,0,Normal
10,15,9,0.35,0.077,0,0,0,Normal
10,16,4.4,0.64,0.049,0,0,0,Normal
10,17,0,0.78,0.117,0,0,0,Normal
10,18,0,0.78,0.114,0,0,0,Normal
10,19,1,0.75,0.114,0,0,0,Normal
10,20,7,0.62,0.125,0,0,0,Normal
10,21,8.3,0.44,0.071,0,0,0,Normal
10,22,5.1,0.6,0.111,0,0,0,Normal
10,23,7.6,0.53,0.106,0,0,0,Normal
10,24,9.1,0.17,0.038,0,0,0,Normal
10,25,0.3,0.74,0.118,0,0,0,Normal
10,26,2.9,0.69,0.109,0,0,0,Normal
10,27,4.6,0.67,0.116,0,0,0,Normal
10,28,7.8,0.42,0.083,0,0,0,Normal
10,29,7.6,0.39,0.07,0,0,0,Normal
10,30,1.8,0.65,0.108,0,0,0,Normal
10,31,2.4,0.58,0.106,0,0,0,Normal
11,1,2.9,0.64,0.103,0,0,0,Normal
11,2,6.9,0.49,0.098,0,0,0,Normal
11,3,0.9,0.61,0.095,0,0,0,Normal
11,4,7.1,0.52,0.091,0,0,0,Normal
11,5,8.5,0.37,0.069,0,0,0,Normal
11,6,9.3,0.36,0.078,0,0,0,Normal
11,7,7.4,0.45,0.089,0,0,0,Normal
11,8,8.4,0.52,0.088,0,0,0,Normal
11,9,6.9,0.49,0.099,0,0,0,Normal
11,10,7.9,0.32,0.055,0,0,0,Normal
11,11,9,0.41,0.094,0,0,0,Normal
11,12,6.4,0.38,0.086,0,0,0,Normal
11,13,4.1,0.48,0.083,0,0,0,Normal
11,14,0.5,0.58,0.088,0,0,0,Normal
11,15,1.4,0.5,0.071,0,0,0,Normal
11,16,4.1,,0.065,0,0,0,Normal
11,17,8.9,0.25,0.036,0,0,0,Normal
11,18,9,0.43,0.076,0,0,0,Normal
11,19,6.6,0.23,0.061,0,0,0,Normal
11,20,3.4,0.43,0.061,0,0,0,Normal
11,21,1.4,0.52,0.059,0,0,0,Normal
11,22,9,0.16,0.029,0,0,0,Normal
11,23,9,0.17,0.028,0,0,0,Normal
11,24,4.4,0.53,0.063,0,0,0,Normal
11,25,4.3,0.3,0.054,0,0,0,Normal
11,26,7.4,0.24,0.038,0,0,0,Normal
11,27,9.3,0.37,0.062,0,0,0,Normal
11,28,5.1,0.38,0.061,0,0,0,Normal
11,29,8.9,0.2,0.037,0,0,0,Normal
11,30,9.8,0.1,0.021,0,0,0,Normal
12,1,8.5,0.43,0.058,0,0,0,Normal
12,2,7.9,0.27,0.041,0,0,0,Normal
12,3,7,0.47,0.056,0,0,0,Normal
12,4,4.8,0.31,0.044,0,0,0,Normal
12,5,3.6,0.41,0.06,0,0,0,Normal
12,6,6.5,0.39,0.056,0,0,0,Normal
12,7,10,0.25,0.038,0,0,0,Normal
12,8,9.1,0.15,0.032,0,0,0,Normal
12,9,6.5,0.26,0.05,0,0,0,Normal
12,10,8.3,0.23,0.038,0,0,0,Normal
12,11,8.6,0.17,0.043,0,0,0,Normal
12,12,4,0.3,0.049,0,0,0,Normal
12,13,2,0.44,0.061,0,0,0,Normal
12,14,6.8,0.19,0.038,0,0,0,Normal
12,15,5.6,0.4,0.049,0,0,0,Normal
12,16,7.5,0.28,0.038,0,0,0,Normal
12,17,6.6,0.26,0.031,0,0,0,Normal
12,18,4.1,0.36,0.043,0,0,0,Normal
12,19,3.1,0.21,0.027,0,0,0,Normal
12,20,4.3,0.32,0.037,0,0,0,Normal
12,21,8.8,0.18,0.021,0,0,0,Normal
12,22,3.1,0.39,0.045,0,0,0,Normal
12,23,2.3,0.42,0.044,0,0,0,Normal
12,24,5.4,0.4,0.039,0,0,0,Normal
12,25,0.9,0.34,0.042,0,0,0,Normal
12,26,0,0.45,0.049,0,0,0,Normal
12,27,1.5,0.41,0.049,0,0,0,Normal
12,28,6.3,0.31,0.041,0,0,0,Normal
12,29,2.5,0.43,0.054,0,0,0,Normal
12,30,0.1,0.44,0.048,0,0,0,Normal
12,31,7.3,0.21,0.048,0,0,0,Normal
1,1,8.4,0.16,0.028,0,0,0,Normal
1,2,7.9,0.21,0.032,0,0,0,Normal
1,3,9.3,0.21,0.043,0,0,0,Normal
1,4,8.4,0.25,0.034,0,0,0,Normal
1,5,4.6,0.41,0.052,0,0,0,Normal
1,6,2.3,0.35,0.051,0,0,0,Normal
1,7,0,0.46,0.055,0,0,0,Normal
1,8,5.1,0.31,0.041,0,0,0,Normal
1,9,8,0.15,0.018,0,0,0,Normal
1,10,3.3,0.4,0.052,0,0,0,Normal
1,11,2.6,0.44,0.049,0,0,0,Normal
1,12,5.8,0.42,0.054,0,0,0,Normal
1,13,3.9,0.24,0.029,0,0,0,Normal
1,14,2.1,0.48,0.056,0,0,0,Normal
1,15,7.6,0.39,0.055,0,0,0,Normal
1,16,1.4,0.48,0.056,0,0,0,Normal
1,17,3.6,0.39,0.05,0,0,0,Normal
1,18,3.9,0.36,0.041,0,0,0,Normal
1,19,9.8,0.25,0.033,0,0,0,Normal
1,20,10,0.16,0.022,0,0,0,Normal
1,21,7.3,0.26,0.04,0,0,0,Normal
1,22,4,0.51,0.039,0,0,0,Normal
1,23,4.5,0.49,0.054,0,0,0,Normal
1,24,2.6,0.49,0.05,0,0,0,Normal
1,25,3.5,0.56,0.054,0,0,0,Normal
1,26,5,0.29,0.045,0,0,0,Normal
1,27,5.9,0.32,0.052,0,0,0,Normal
1,28,5,0.52,0.07,0,0,0,Normal
1,29,1.6,0.45,0.066,0,0,0,Normal
1,30,0.4,0.57,0.073,0,0,0,Normal
1,31,7.9,0.32,,0,0,0,Normal
2,1,2.9,,0.077,0,0,0,Normal
2,2,6,,0.081,0,0,0,Normal
2,3,3.9,,0.081,0,0,0,Normal
2,4,4.4,,0.067,0,0,0,Normal
2,5,5.8,0.49,0.072,0,0,0,Normal
2,6,8.9,,0.072,0,0,0,Normal
2,7,3.4,0.51,0.091,0,0,0,Normal
2,8,6.5,0.45,0.077,0,0,0,Normal
2,9,5,0.53,0.105,0,0,0,Normal
2,10,3.9,0.6,0.101,0,0,0,Normal
2,11,0,0.68,0.101,0,0,0,Normal
2,12,5.3,0.61,0.096,0,0,0,Normal
2,13,6.4,0.47,0.077,0,0,0,Normal
2,14,4.6,0.45,0.078,0,0,0,Normal
2,15,6,0.63,0.099,0,0,0,Normal
2,16,2.5,0.62,0.092,0,0,0,Normal
2,17,3.3,0.68,0.094,0,0,0,Normal
2,18,5.3,0.7,0.097,0,0,0,Normal
2,19,0.5,0.76,0.099,0,0,0,Normal
2,20,1,0.68,0.087,0,0,0,Normal
2,21,5.3,0.37,0.059,0,0,0,Normal
2,22,5.9,0.55,0.102,0,0,0,Normal
2,23,7.9,0.38,0.067,0,0,0,Normal
2,24,7.1,0.44,0.082,0,0,0,Normal
2,25,7,0.48,0.068,0,0,0,Normal
2,26,5.3,0.51,0.093,0,0,0,Normal
2,27,1,0.8,0.118,0,0,0,Normal
2,28,5.6,0.51,0.084,0,0,0,Normal
2,29,3.4,0.79,0.121,0,0,0,Normal
3,1,6.4,0.68,0.118,0,0,0,Normal
3,2,8.6,0.26,0.038,0,0,0,Normal
3,3,4.3,0.73,0.13,0,0,0,Normal
3,4,10,0.34,0.073,0,0,0,Normal
3,5,10,0.19,0.033,0,0,0,Normal
3,6,9,0.31,0.083,0,0,0,Normal
3,7,6.6,0.56,0.114,0,0,0,Normal
3,8,7.4,0.69,0.104,0,0,0,Normal
3,9,6.6,0.74,0.124,0,0,0,Normal
3,10,4,0.74,,0,0,0,Normal
3,11,2.3,0.86,0.153,0,0,0,Normal
3,12,0,0.95,0.115,0,0,0,Normal
3,13,0.8,0.9,0.113,0,0,0,Normal
3,14,6.3,0.43,0.069,0,0,0,Normal
3,15,2.8,0.78,0.136,0,0,0,Normal
3,16,9.9,0.28,0.048,0,0,0,Normal
3,17,7.1,0.56,0.131,0,0,0,Normal
3,18,5.3,0.49,0.076,0,0,0,Normal
3,19,2.6,0.76,0.13,0,0,0,Normal
3,20,1.1,,0.132,0,0,0,Normal
3,21,1.1,0.97,0.138,0,0,0,Normal
3,22,10,0.56,0.106,0,0,0,Normal
3,23,10,0.15,0.043,0,0,0,Normal
3,24,2.8,0.96,0.159,0,0,0,Normal
3,25,1,1.04,0.138,1,0,1,Danger
3,26,0,1.04,0.157,1,0,1,Danger
3,27,5.1,0.67,0.09,0,0,0,Normal
3,28,4.9,0.66,0.126,0,0,0,Normal
3,29,9.6,0.67,0.115,0,0,0,Normal
3,30,9.5,0.17,0.029,0,0,0,Normal
3,31,2.4,0.8,0.095,0,0,0,Normal
4,1,0,0.84,0.12,0,0,0,Normal
4,2,8.4,0.42,0.076,0,0,0,Normal
4,3,5.4,0.87,0.118,0,0,0,Normal
4,4,1.5,0.91,0.131,0,0,0,Normal
4,5,0,0.89,0.139,0,0,0,Normal
4,6,1.4,1.08,0.14,1,0,1,Danger
4,7,0,0.94,0.143,0,0,0,Normal
4,8,1,0.84,0.157,0,0,0,Normal
4,9,6.9,0.56,0.124,0,0,0,Normal
4,10,10,0.27,0.059,0,0,0,Normal
4,11,5.1,0.78,0.17,0,1,1,Danger
4,12,5.8,0.95,0.173,0,1,1,Danger
4,13,9.6,0.64,0.152,0,0,0,Normal
4,14,5.5,0.92,0.193,0,1,1,Danger
4,15,4.1,1.15,0.181,1,1,1,Danger
4,16,3.3,0.82,0.146,0,0,0,Normal
4,17,0.4,1.28,0.195,1,1,1,Danger
4,18,5.5,1.03,0.157,1,0,1,Danger
4,19,8.1,0.78,0.156,0,0,0,Normal
4,20,8.5,1.08,0.202,1,1,1,Danger
4,21,10,0.29,0.113,0,0,0,Normal
4,22,9.9,0.4,0.11,0,0,0,Normal
4,23,5,0.59,0.141,0,0,0,Normal
4,24,5.8,1.13,0.199,1,1,1,Danger
4,25,10,0.26,,0,0,0,Normal
4,26,1.3,1.34,0.213,1,1,1,Danger
4,27,0,1.23,0.195,1,1,1,Danger
4,28,0.9,1.08,0.168,1,0,1,Danger
4,29,7.8,0.71,0.133,0,0,0,Normal
4,30,0.9,1.35,0.213,1,1,1,Danger
5,1,8.1,0.91,0.173,0,1,1,Danger
5,2,2.9,1.19,0.252,1,1,1,Danger
5,3,0.5,1.23,0.204,1,1,1,Danger
5,4,0,1.36,0.222,1,1,1,Danger
5,5,1.3,1.14,0.176,1,1,1,Danger
5,6,2.9,1.16,0.169,1,1,1,Danger
5,7,2.3,1.03,0.162,1,0,1,Danger
5,8,7,0.68,0.117,0,0,0,Normal
5,9,3,0.76,0.155,0,0,0,Normal
5,10,2,0.91,0.149,0,0,0,Normal
5,11,8.4,0.67,0.14,0,0,0,Normal
5,12,7,0.99,0.174,0,1,1,Danger
5,13,7.9,1.06,0.201,1,1,1,Danger
5,14,10,0.24,0.04,0,0,0,Normal
5,15,7.6,0.65,0.201,0,1,1,Danger
5,16,6.6,1.06,0.201,1,1,1,Danger
5,17,3.4,1.18,0.171,1,1,1,Danger
5,18,2.3,1.38,0.216,1,1,1,Danger
5,19,5.4,1.06,0.164,1,0,1,Danger
5,20,0,1.26,0.193,1,1,1,Danger
5,21,0,1.32,,1,0,1,Danger
5,22,3.3,1.36,0.234,1,1,1,Danger
5,23,4,1.44,,1,0,1,Danger
5,24,7.8,0.89,0.184,0,1,1,Danger
5,25,3.1,1.35,0.233,1,1,1,Danger
5,26,5.9,1.02,0.203,1,1,1,Danger
5,27,1.8,,0.18,0,1,1,Danger
5,28,5,0.94,,0,0,0,Normal
5,29,4.8,1.19,0.195,1,1,1,Danger
5,30,9.1,0.71,0.185,0,1,1,Danger
5,31,6.1,1.12,0.203,1,1,1,Danger
6,1,6.1,1.11,0.235,1,1,1,Danger
6,2,5,1.44,0.234,1,1,1,Danger
6,3,2,1.43,0.21,1,1,1,Danger
6,4,3.9,1.36,0.239,1,1,1,Danger
6,5,4.8,1,,0,0,0,Normal
6,6,8.6,0.85,0.137,0,0,0,Normal
6,7,5.5,1.32,0.247,1,1,1,Danger
6,8,9.1,0.43,0.086,0,0,0,Normal
6,9,6,1.22,0.23,1,1,1,Danger
6,10,5.5,1.31,0.215,1,1,1,Danger
6,11,7.6,0.69,0.156,0,0,0,Normal
6,12,5.9,1.37,0.218,1,1,1,Danger
6,13,3.9,1.36,0.211,1,1,1,Danger
6,14,4.4,1.33,0.206,1,1,1,Danger
6,15,5.8,0.91,0.185,0,1,1,Danger
6,16,2.8,1.27,0.244,1,1,1,Danger
6,17,2.9,1.11,0.231,1,1,1,Danger
6,18,8.3,,0.222,0,1,1,Danger
6,19,3.1,1.34,0.205,1,1,1,Danger
6,20,1.8,1.25,0.205,1,1,1,Danger
6,21,2.4,1.25,0.204,1,1,1,Danger
6,22,0.4,1.04,0.146,1,0,1,Danger
6,23,4.3,1.16,0.181,1,1,1,Danger
6,24,7.1,0.7,0.111,0,0,0,Normal
6,25,1.1,1.42,0.229,1,1,1,Danger
6,26,6.1,1.3,0.229,1,1,1,Danger
6,27,3.9,1.45,0.244,1,1,1,Danger
6,28,6,1.17,0.302,1,1,1,Danger
6,29,9,0.86,0.216,0,1,1,Danger
6,30,10,0.29,0.137,0,0,0,Normal
7,1,7.5,1.27,0.301,1,1,1,Danger
7,2,8.3,1.25,0.277,1,1,1,Danger
7,3,8.6,0.77,0.205,0,1,1,Danger
7,4,9.8,0.66,0.162,0,0,0,Normal
7,5,10,0.4,0.121,0,0,0,Normal
7,6,10,0.42,0.168,0,0,0,Normal
7,7,1.6,1.41,0.248,1,1,1,Danger
7,8,1.8,1.48,0.247,1,1,1,Danger
7,9,5.9,1.19,0.246,1,1,1,Danger
7,10,9.3,0.43,0.097,0,0,0,Normal
7,11,8.6,0.83,0.224,0,1,1,Danger
7,12,8.6,0.8,0.19,0,1,1,Danger
7,13,8,0.69,0.16,0,0,0,Normal
7,14,10,0.62,0.145,0,0,0,Normal
7,15,10,0.63,0.191,0,1,1,Danger
7,16,8,1,0.222,0,1,1,Danger
7,17,8.9,0.44,0.108,0,0,0,Normal
